name;offset;size;description;bitfield
uncore.mca.bank9.instance94.misc;33856;64;;0
uncore.mca.bank9.instance95.status;33984;64;;0
uncore.mca.bank9.instance95.addr;34048;64;;0
uncore.mca.bank9.instance95.ctl2;34112;64;;0
uncore.mca.bank9.instance95.ctl;34176;64;;0
uncore.mca.bank9.instance95.misc;34240;64;;0
uncore.mca.bank9.instance96.status;34368;64;;0
uncore.mca.bank9.instance96.addr;34432;64;;0
uncore.mca.bank9.instance96.ctl2;34496;64;;0
uncore.mca.bank9.instance96.ctl;34560;64;;0
uncore.mca.bank9.instance96.misc;34624;64;;0
uncore.mca.bank9.instance97.status;34752;64;;0
uncore.mca.bank9.instance97.addr;34816;64;;0
uncore.mca.bank9.instance97.ctl2;34880;64;;0
uncore.mca.bank9.instance97.ctl;34944;64;;0
uncore.mca.bank9.instance97.misc;35008;64;;0
uncore.mca.bank9.instance98.status;35136;64;;0
uncore.mca.bank9.instance98.addr;35200;64;;0
uncore.mca.bank9.instance98.ctl2;35264;64;;0
uncore.mca.bank9.instance98.ctl;35328;64;;0
uncore.mca.bank9.instance98.misc;35392;64;;0
uncore.mca.bank9.instance99.status;35520;64;;0
uncore.mca.bank9.instance99.addr;35584;64;;0
uncore.mca.bank9.instance99.ctl2;35648;64;;0
uncore.mca.bank9.instance99.ctl;35712;64;;0
uncore.mca.bank9.instance99.misc;35776;64;;0
uncore.mca.bank9.instance100.status;35904;64;;0
uncore.mca.bank9.instance100.addr;35968;64;;0
uncore.mca.bank9.instance100.ctl2;36032;64;;0
uncore.mca.bank9.instance100.ctl;36096;64;;0
uncore.mca.bank9.instance100.misc;36160;64;;0
uncore.mca.bank9.instance101.status;36288;64;;0
uncore.mca.bank9.instance101.addr;36352;64;;0
uncore.mca.bank9.instance101.ctl2;36416;64;;0
uncore.mca.bank9.instance101.ctl;36480;64;;0
uncore.mca.bank9.instance101.misc;36544;64;;0
uncore.mca.bank9.instance102.status;36672;64;;0
uncore.mca.bank9.instance102.addr;36736;64;;0
uncore.mca.bank9.instance102.ctl2;36800;64;;0
uncore.mca.bank9.instance102.ctl;36864;64;;0
uncore.mca.bank9.instance102.misc;36928;64;;0
uncore.mca.bank9.instance103.status;37056;64;;0
uncore.mca.bank9.instance103.addr;37120;64;;0
uncore.mca.bank9.instance103.ctl2;37184;64;;0
uncore.mca.bank9.instance103.ctl;37248;64;;0
uncore.mca.bank9.instance103.misc;37312;64;;0
uncore.mca.bank9.instance104.status;37440;64;;0
uncore.mca.bank9.instance104.addr;37504;64;;0
uncore.mca.bank9.instance104.ctl2;37568;64;;0
uncore.mca.bank9.instance104.ctl;37632;64;;0
uncore.mca.bank9.instance104.misc;37696;64;;0
uncore.mca.bank9.instance105.status;37824;64;;0
